"Step","biogrid_exp_match_seed314 - train/loss","biogrid_exp_match_seed314 - train/loss__MIN","biogrid_exp_match_seed314 - train/loss__MAX","biogrid_exp_nomatch_seed314 - train/loss","biogrid_exp_nomatch_seed314 - train/loss__MIN","biogrid_exp_nomatch_seed314 - train/loss__MAX","biogrid_exp_match_seed550 - train/loss","biogrid_exp_match_seed550 - train/loss__MIN","biogrid_exp_match_seed550 - train/loss__MAX","biogrid_exp_nomatch_seed550 - train/loss","biogrid_exp_nomatch_seed550 - train/loss__MIN","biogrid_exp_nomatch_seed550 - train/loss__MAX","biogrid_exp_match_seed576 - train/loss","biogrid_exp_match_seed576 - train/loss__MIN","biogrid_exp_match_seed576 - train/loss__MAX","biogrid_exp_nomatch_seed576 - train/loss","biogrid_exp_nomatch_seed576 - train/loss__MIN","biogrid_exp_nomatch_seed576 - train/loss__MAX","biogrid_exp_match_seed842 - train/loss","biogrid_exp_match_seed842 - train/loss__MIN","biogrid_exp_match_seed842 - train/loss__MAX","biogrid_exp_match_seed669 - train/loss","biogrid_exp_match_seed669 - train/loss__MIN","biogrid_exp_match_seed669 - train/loss__MAX","biogrid_exp_nomatch_seed842 - train/loss","biogrid_exp_nomatch_seed842 - train/loss__MIN","biogrid_exp_nomatch_seed842 - train/loss__MAX","biogrid_exp_nomatch_seed669 - train/loss","biogrid_exp_nomatch_seed669 - train/loss__MIN","biogrid_exp_nomatch_seed669 - train/loss__MAX"
"7200","0.5886983340978622","0.5886983340978622","0.5886983340978622","0.43666420727968214","0.43666420727968214","0.43666420727968214","0.5964692616462708","0.5964692616462708","0.5964692616462708","0.44311741799116133","0.44311741799116133","0.44311741799116133","0.5935863542556763","0.5935863542556763","0.5935863542556763","0.44706652790308","0.44706652790308","0.44706652790308","0.5896163678169251","0.5896163678169251","0.5896163678169251","0.5929508423805236","0.5929508423805236","0.5929508423805236","0.445149772465229","0.445149772465229","0.445149772465229","0.4508577308058739","0.4508577308058739","0.4508577308058739"
"7300","0.5912252843379975","0.5912252843379975","0.5912252843379975","0.43726078659296036","0.43726078659296036","0.43726078659296036","0.5879867061972618","0.5879867061972618","0.5879867061972618","0.4487559601664543","0.4487559601664543","0.4487559601664543","0.5866269034147262","0.5866269034147262","0.5866269034147262","0.4442984339594841","0.4442984339594841","0.4442984339594841","0.5925487649440765","0.5925487649440765","0.5925487649440765","0.5922090235352516","0.5922090235352516","0.5922090235352516","0.43474032074213026","0.43474032074213026","0.43474032074213026","0.4437521663308144","0.4437521663308144","0.4437521663308144"
"7400","0.5940812844038009","0.5940812844038009","0.5940812844038009","0.440053930580616","0.440053930580616","0.440053930580616","0.5901111161708832","0.5901111161708832","0.5901111161708832","0.4394445207715034","0.4394445207715034","0.4394445207715034","0.5857451403141022","0.5857451403141022","0.5857451403141022","0.4417105123400688","0.4417105123400688","0.4417105123400688","0.5895947498083115","0.5895947498083115","0.5895947498083115","0.5931640499830246","0.5931640499830246","0.5931640499830246","0.45061111509799956","0.45061111509799956","0.45061111509799956","0.4466704413294792","0.4466704413294792","0.4466704413294792"
"7500","0.5892763337492943","0.5892763337492943","0.5892763337492943","0.44375471264123917","0.44375471264123917","0.44375471264123917","0.5906926625967026","0.5906926625967026","0.5906926625967026","0.4429508706927299","0.4429508706927299","0.4429508706927299","0.5908071660995483","0.5908071660995483","0.5908071660995483","0.44280962765216825","0.44280962765216825","0.44280962765216825","0.5905222296714783","0.5905222296714783","0.5905222296714783","0.592633798122406","0.592633798122406","0.592633798122406","0.44188888132572174","0.44188888132572174","0.44188888132572174","0.4432323315739632","0.4432323315739632","0.4432323315739632"
"7600","0.5819734978675842","0.5819734978675842","0.5819734978675842","0.4364386370778084","0.4364386370778084","0.4364386370778084","0.5877878344058991","0.5877878344058991","0.5877878344058991","0.43427210092544555","0.43427210092544555","0.43427210092544555","0.5855774754285812","0.5855774754285812","0.5855774754285812","0.4382900008559227","0.4382900008559227","0.4382900008559227","0.5879920381307602","0.5879920381307602","0.5879920381307602","0.593517814874649","0.593517814874649","0.593517814874649","0.44541031926870345","0.44541031926870345","0.44541031926870345","0.4350669640302658","0.4350669640302658","0.4350669640302658"
"7700","0.5874712342023849","0.5874712342023849","0.5874712342023849","0.43645901560783384","0.43645901560783384","0.43645901560783384","0.5869572746753693","0.5869572746753693","0.5869572746753693","0.43802484750747683","0.43802484750747683","0.43802484750747683","0.5844465875625611","0.5844465875625611","0.5844465875625611","0.44686045855283735","0.44686045855283735","0.44686045855283735","0.5911178857088089","0.5911178857088089","0.5911178857088089","0.5873476386070251","0.5873476386070251","0.5873476386070251","0.442770434319973","0.442770434319973","0.442770434319973","0.44038829535245894","0.44038829535245894","0.44038829535245894"
"7800","0.5859405994415283","0.5859405994415283","0.5859405994415283","0.43883521139621734","0.43883521139621734","0.43883521139621734","0.5923046207427979","0.5923046207427979","0.5923046207427979","0.43781930327415464","0.43781930327415464","0.43781930327415464","0.588317511677742","0.588317511677742","0.588317511677742","0.44151480674743654","0.44151480674743654","0.44151480674743654","0.5921133983135224","0.5921133983135224","0.5921133983135224","0.5913845151662827","0.5913845151662827","0.5913845151662827","0.45088442593812944","0.45088442593812944","0.45088442593812944","0.4343114924430847","0.4343114924430847","0.4343114924430847"
"7900","0.5840728217363358","0.5840728217363358","0.5840728217363358","0.4407921370863914","0.4407921370863914","0.4407921370863914","0.5874114906787873","0.5874114906787873","0.5874114906787873","0.4492587527632713","0.4492587527632713","0.4492587527632713","0.5825660276412964","0.5825660276412964","0.5825660276412964","0.43156341135501863","0.43156341135501863","0.43156341135501863","0.5849260979890823","0.5849260979890823","0.5849260979890823","0.5806426590681076","0.5806426590681076","0.5806426590681076","0.4387429252266884","0.4387429252266884","0.4387429252266884","0.44278356701135635","0.44278356701135635","0.44278356701135635"
"8000","0.5847704795002937","0.5847704795002937","0.5847704795002937","0.43152980774641037","0.43152980774641037","0.43152980774641037","0.5846271616220474","0.5846271616220474","0.5846271616220474","0.4358517161011696","0.4358517161011696","0.4358517161011696","0.5866429507732391","0.5866429507732391","0.5866429507732391","0.4489710545539856","0.4489710545539856","0.4489710545539856","0.5904004484415054","0.5904004484415054","0.5904004484415054","0.586800353527069","0.586800353527069","0.586800353527069","0.44848415821790694","0.44848415821790694","0.44848415821790694","0.4281287494301796","0.4281287494301796","0.4281287494301796"
"8100","0.5845815244317055","0.5845815244317055","0.5845815244317055","0.43788045525550845","0.43788045525550845","0.43788045525550845","0.5871124982833862","0.5871124982833862","0.5871124982833862","0.4396536549925804","0.4396536549925804","0.4396536549925804","0.5810180681943894","0.5810180681943894","0.5810180681943894","0.43926777780056","0.43926777780056","0.43926777780056","0.5845895427465438","0.5845895427465438","0.5845895427465438","0.5914701336622238","0.5914701336622238","0.5914701336622238","0.44108621269464493","0.44108621269464493","0.44108621269464493","0.43776132076978685","0.43776132076978685","0.43776132076978685"
"8200","0.5862966871261597","0.5862966871261597","0.5862966871261597","0.4448584359884262","0.4448584359884262","0.4448584359884262","0.5824658650159836","0.5824658650159836","0.5824658650159836","0.43856453239917753","0.43856453239917753","0.43856453239917753","0.5838143098354339","0.5838143098354339","0.5838143098354339","0.43608795255422594","0.43608795255422594","0.43608795255422594","0.5889462193846703","0.5889462193846703","0.5889462193846703","0.5899372565746307","0.5899372565746307","0.5899372565746307","0.4441576153039932","0.4441576153039932","0.4441576153039932","0.4362021654844284","0.4362021654844284","0.4362021654844284"
"8300","0.5837837141752243","0.5837837141752243","0.5837837141752243","0.43620104759931566","0.43620104759931566","0.43620104759931566","0.5858185398578644","0.5858185398578644","0.5858185398578644","0.43442210465669634","0.43442210465669634","0.43442210465669634","0.5793416810035705","0.5793416810035705","0.5793416810035705","0.4383772709965706","0.4383772709965706","0.4383772709965706","0.5822388768196106","0.5822388768196106","0.5822388768196106","0.5884593540430069","0.5884593540430069","0.5884593540430069","0.4370591577887535","0.4370591577887535","0.4370591577887535","0.43395445972681046","0.43395445972681046","0.43395445972681046"
"8400","0.5859846591949462","0.5859846591949462","0.5859846591949462","0.43922329902648927","0.43922329902648927","0.43922329902648927","0.5808842080831528","0.5808842080831528","0.5808842080831528","0.4317338353395462","0.4317338353395462","0.4317338353395462","0.5827792477607727","0.5827792477607727","0.5827792477607727","0.4344377163052559","0.4344377163052559","0.4344377163052559","0.579912177324295","0.579912177324295","0.579912177324295","0.5881123465299606","0.5881123465299606","0.5881123465299606","0.4378982663154602","0.4378982663154602","0.4378982663154602","0.43375171691179276","0.43375171691179276","0.43375171691179276"
"8500","0.5838696023821831","0.5838696023821831","0.5838696023821831","0.43342252969741824","0.43342252969741824","0.43342252969741824","0.5859083199501037","0.5859083199501037","0.5859083199501037","0.4370614370703697","0.4370614370703697","0.4370614370703697","0.5826495093107223","0.5826495093107223","0.5826495093107223","0.4385620757937431","0.4385620757937431","0.4385620757937431","0.5850503093004227","0.5850503093004227","0.5850503093004227","0.5806964200735092","0.5806964200735092","0.5806964200735092","0.43872388064861295","0.43872388064861295","0.43872388064861295","0.432964001595974","0.432964001595974","0.432964001595974"
"8600","0.5767425775527955","0.5767425775527955","0.5767425775527955","0.4309545940160751","0.4309545940160751","0.4309545940160751","0.5877174693346023","0.5877174693346023","0.5877174693346023","0.43585994631052016","0.43585994631052016","0.43585994631052016","0.5883337593078614","0.5883337593078614","0.5883337593078614","0.44145812302827836","0.44145812302827836","0.44145812302827836","0.5814847564697265","0.5814847564697265","0.5814847564697265","0.5817650067806244","0.5817650067806244","0.5817650067806244","0.4341784819960594","0.4341784819960594","0.4341784819960594","0.440694120824337","0.440694120824337","0.440694120824337"
"8700","0.5779639106988906","0.5779639106988906","0.5779639106988906","0.44048129677772524","0.44048129677772524","0.44048129677772524","0.583540815114975","0.583540815114975","0.583540815114975","0.4322553426027298","0.4322553426027298","0.4322553426027298","0.5821789330244065","0.5821789330244065","0.5821789330244065","0.43682340294122696","0.43682340294122696","0.43682340294122696","0.5854430657625198","0.5854430657625198","0.5854430657625198","0.5793058490753173","0.5793058490753173","0.5793058490753173","0.4382659402489662","0.4382659402489662","0.4382659402489662","0.4369628578424454","0.4369628578424454","0.4369628578424454"
"8800","0.5845761853456497","0.5845761853456497","0.5845761853456497","0.4416461142897606","0.4416461142897606","0.4416461142897606","0.5838376379013062","0.5838376379013062","0.5838376379013062","0.44101681768894196","0.44101681768894196","0.44101681768894196","0.5823372662067413","0.5823372662067413","0.5823372662067413","0.4318282121419907","0.4318282121419907","0.4318282121419907","0.5844539254903793","0.5844539254903793","0.5844539254903793","0.590245153605938","0.590245153605938","0.590245153605938","0.440091692507267","0.440091692507267","0.440091692507267","0.4385369196534157","0.4385369196534157","0.4385369196534157"
"8900","0.5822558093070984","0.5822558093070984","0.5822558093070984","0.4313152626156807","0.4313152626156807","0.4313152626156807","0.5813408556580544","0.5813408556580544","0.5813408556580544","0.43449382573366163","0.43449382573366163","0.43449382573366163","0.577148032784462","0.577148032784462","0.577148032784462","0.4318236073851585","0.4318236073851585","0.4318236073851585","0.5809938049316407","0.5809938049316407","0.5809938049316407","0.5811382728815079","0.5811382728815079","0.5811382728815079","0.4362673935294151","0.4362673935294151","0.4362673935294151","0.43385953664779664","0.43385953664779664","0.43385953664779664"
"9000","0.5797722393274307","0.5797722393274307","0.5797722393274307","0.43583878844976426","0.43583878844976426","0.43583878844976426","0.5794762569665909","0.5794762569665909","0.5794762569665909","0.43386129796504974","0.43386129796504974","0.43386129796504974","0.5827356731891632","0.5827356731891632","0.5827356731891632","0.4437284019589424","0.4437284019589424","0.4437284019589424","0.5810219520330429","0.5810219520330429","0.5810219520330429","0.5841272306442261","0.5841272306442261","0.5841272306442261","0.43565078675746916","0.43565078675746916","0.43565078675746916","0.44032697916030883","0.44032697916030883","0.44032697916030883"
"9100","0.5827157014608383","0.5827157014608383","0.5827157014608383","0.4343357899785042","0.4343357899785042","0.4343357899785042","0.5860416996479034","0.5860416996479034","0.5860416996479034","0.4322359311580658","0.4322359311580658","0.4322359311580658","0.5791446965932846","0.5791446965932846","0.5791446965932846","0.4352205491065979","0.4352205491065979","0.4352205491065979","0.5788731098175048","0.5788731098175048","0.5788731098175048","0.5870113545656204","0.5870113545656204","0.5870113545656204","0.42950191915035246","0.42950191915035246","0.42950191915035246","0.434051154255867","0.434051154255867","0.434051154255867"
"9200","0.5798482555150986","0.5798482555150986","0.5798482555150986","0.4338419708609581","0.4338419708609581","0.4338419708609581","0.5800189191102981","0.5800189191102981","0.5800189191102981","0.4281504145264626","0.4281504145264626","0.4281504145264626","0.5775251752138137","0.5775251752138137","0.5775251752138137","0.43365016490221026","0.43365016490221026","0.43365016490221026","0.5894981908798218","0.5894981908798218","0.5894981908798218","0.5806181019544602","0.5806181019544602","0.5806181019544602","0.4381684237718582","0.4381684237718582","0.4381684237718582","0.43045191586017606","0.43045191586017606","0.43045191586017606"
"9300","0.5814989393949509","0.5814989393949509","0.5814989393949509","0.4344072031974793","0.4344072031974793","0.4344072031974793","0.5816155105829239","0.5816155105829239","0.5816155105829239","0.4405593314766884","0.4405593314766884","0.4405593314766884","0.5835091108083725","0.5835091108083725","0.5835091108083725","0.43331255167722704","0.43331255167722704","0.43331255167722704","0.5802258473634719","0.5802258473634719","0.5802258473634719","0.5810366547107697","0.5810366547107697","0.5810366547107697","0.43015671998262406","0.43015671998262406","0.43015671998262406","0.4351604816317558","0.4351604816317558","0.4351604816317558"
"9400","0.580579981803894","0.580579981803894","0.580579981803894","0.4330818668007851","0.4330818668007851","0.4330818668007851","0.5804278367757797","0.5804278367757797","0.5804278367757797","0.4339883762598038","0.4339883762598038","0.4339883762598038","0.5765716236829758","0.5765716236829758","0.5765716236829758","0.4323288890719414","0.4323288890719414","0.4323288890719414","0.5794043332338333","0.5794043332338333","0.5794043332338333","0.5799817568063736","0.5799817568063736","0.5799817568063736","0.437789201438427","0.437789201438427","0.437789201438427","0.4333542549610138","0.4333542549610138","0.4333542549610138"
"9500","0.5765219789743423","0.5765219789743423","0.5765219789743423","0.42917231649160387","0.42917231649160387","0.42917231649160387","0.5861155688762665","0.5861155688762665","0.5861155688762665","0.4365221133828163","0.4365221133828163","0.4365221133828163","0.575154196023941","0.575154196023941","0.575154196023941","0.42535162329673765","0.42535162329673765","0.42535162329673765","0.5851490640640259","0.5851490640640259","0.5851490640640259","0.5788700491189956","0.5788700491189956","0.5788700491189956","0.43822639137506486","0.43822639137506486","0.43822639137506486","0.43376929581165313","0.43376929581165313","0.43376929581165313"
"9600","0.5796732488274574","0.5796732488274574","0.5796732488274574","0.4373706206679344","0.4373706206679344","0.4373706206679344","0.5757326540350914","0.5757326540350914","0.5757326540350914","0.4259290051460266","0.4259290051460266","0.4259290051460266","0.5748752129077911","0.5748752129077911","0.5748752129077911","0.427420354783535","0.427420354783535","0.427420354783535","0.576722232401371","0.576722232401371","0.576722232401371","0.5796948510408402","0.5796948510408402","0.5796948510408402","0.42852032601833345","0.42852032601833345","0.42852032601833345","0.43893020480871203","0.43893020480871203","0.43893020480871203"
"9700","0.5721775412559509","0.5721775412559509","0.5721775412559509","0.42760501086711883","0.42760501086711883","0.42760501086711883","0.5807306241989135","0.5807306241989135","0.5807306241989135","0.4358088085055351","0.4358088085055351","0.4358088085055351","0.5775282955169678","0.5775282955169678","0.5775282955169678","0.43808666735887525","0.43808666735887525","0.43808666735887525","0.5757416212558746","0.5757416212558746","0.5757416212558746","0.5797553962469101","0.5797553962469101","0.5797553962469101","0.42970021039247513","0.42970021039247513","0.42970021039247513","0.42531971096992494","0.42531971096992494","0.42531971096992494"
"9800","0.5772185108065605","0.5772185108065605","0.5772185108065605","0.43160701274871827","0.43160701274871827","0.43160701274871827","0.5769943392276764","0.5769943392276764","0.5769943392276764","0.43304732233285903","0.43304732233285903","0.43304732233285903","0.5814025473594665","0.5814025473594665","0.5814025473594665","0.4327572241425514","0.4327572241425514","0.4327572241425514","0.5806878739595414","0.5806878739595414","0.5806878739595414","0.5794421482086182","0.5794421482086182","0.5794421482086182","0.4317173784971237","0.4317173784971237","0.4317173784971237","0.4296850886940956","0.4296850886940956","0.4296850886940956"
"9900","0.5730197155475616","0.5730197155475616","0.5730197155475616","0.42822215765714644","0.42822215765714644","0.42822215765714644","0.5813509267568588","0.5813509267568588","0.5813509267568588","0.4345617064833641","0.4345617064833641","0.4345617064833641","0.574279453754425","0.574279453754425","0.574279453754425","0.42412131994962693","0.42412131994962693","0.42412131994962693","0.5745024091005325","0.5745024091005325","0.5745024091005325","0.5757484811544419","0.5757484811544419","0.5757484811544419","0.4306437876820564","0.4306437876820564","0.4306437876820564","0.4289624381065369","0.4289624381065369","0.4289624381065369"
"10000","0.5713287335634232","0.5713287335634232","0.5713287335634232","0.4278998079895973","0.4278998079895973","0.4278998079895973","0.5804724413156509","0.5804724413156509","0.5804724413156509","0.4324813207983971","0.4324813207983971","0.4324813207983971","0.5786414921283722","0.5786414921283722","0.5786414921283722","0.42874779403209684","0.42874779403209684","0.42874779403209684","0.5828201007843018","0.5828201007843018","0.5828201007843018","0.5824918553233147","0.5824918553233147","0.5824918553233147","0.4378582212328911","0.4378582212328911","0.4378582212328911","0.428318649828434","0.428318649828434","0.428318649828434"
"10100","0.574994843006134","0.574994843006134","0.574994843006134","0.4282650429010391","0.4282650429010391","0.4282650429010391","0.5757383298873902","0.5757383298873902","0.5757383298873902","0.4338094013929367","0.4338094013929367","0.4338094013929367","0.5757946050167084","0.5757946050167084","0.5757946050167084","0.4293434503674507","0.4293434503674507","0.4293434503674507","0.5743783909082413","0.5743783909082413","0.5743783909082413","0.5747909444570541","0.5747909444570541","0.5747909444570541","0.4270751792192459","0.4270751792192459","0.4270751792192459","0.4360995039343834","0.4360995039343834","0.4360995039343834"
"10200","0.5797015416622162","0.5797015416622162","0.5797015416622162","0.43831479489803316","0.43831479489803316","0.43831479489803316","0.578099044561386","0.578099044561386","0.578099044561386","0.439250745177269","0.439250745177269","0.439250745177269","0.5767400711774826","0.5767400711774826","0.5767400711774826","0.4306204789876938","0.4306204789876938","0.4306204789876938","0.5791562032699585","0.5791562032699585","0.5791562032699585","0.5727935945987701","0.5727935945987701","0.5727935945987701","0.43721139639616013","0.43721139639616013","0.43721139639616013","0.4299282360076904","0.4299282360076904","0.4299282360076904"
"10300","0.5755489730834961","0.5755489730834961","0.5755489730834961","0.43326655864715574","0.43326655864715574","0.43326655864715574","0.5753464952111245","0.5753464952111245","0.5753464952111245","0.4251427513360977","0.4251427513360977","0.4251427513360977","0.5807054504752159","0.5807054504752159","0.5807054504752159","0.43546165376901624","0.43546165376901624","0.43546165376901624","0.5766899621486664","0.5766899621486664","0.5766899621486664","0.5660747355222702","0.5660747355222702","0.5660747355222702","0.42916766345500945","0.42916766345500945","0.42916766345500945","0.43376473933458326","0.43376473933458326","0.43376473933458326"
"10400","0.578135495185852","0.578135495185852","0.578135495185852","0.42910593062639235","0.42910593062639235","0.42910593062639235","0.5826223772764206","0.5826223772764206","0.5826223772764206","0.4345657229423523","0.4345657229423523","0.4345657229423523","0.5760579174757003","0.5760579174757003","0.5760579174757003","0.4258962267637253","0.4258962267637253","0.4258962267637253","0.5791941857337952","0.5791941857337952","0.5791941857337952","0.5715364941954613","0.5715364941954613","0.5715364941954613","0.42293545603752136","0.42293545603752136","0.42293545603752136","0.43160299003124236","0.43160299003124236","0.43160299003124236"
"10500","0.5775377875566483","0.5775377875566483","0.5775377875566483","0.433311410844326","0.433311410844326","0.433311410844326","0.5809969758987427","0.5809969758987427","0.5809969758987427","0.42699629873037337","0.42699629873037337","0.42699629873037337","0.5723825359344482","0.5723825359344482","0.5723825359344482","0.42325919061899187","0.42325919061899187","0.42325919061899187","0.5639531925320626","0.5639531925320626","0.5639531925320626","0.5783269250392914","0.5783269250392914","0.5783269250392914","0.4272933813929558","0.4272933813929558","0.4272933813929558","0.42969280123710635","0.42969280123710635","0.42969280123710635"
"10600","0.5737464100122451","0.5737464100122451","0.5737464100122451","0.42962410271167756","0.42962410271167756","0.42962410271167756","0.5707948172092437","0.5707948172092437","0.5707948172092437","0.4319203823804855","0.4319203823804855","0.4319203823804855","0.5692158788442612","0.5692158788442612","0.5692158788442612","0.4266197833418846","0.4266197833418846","0.4266197833418846","0.5761232578754425","0.5761232578754425","0.5761232578754425","0.5703203356266022","0.5703203356266022","0.5703203356266022","0.42841908186674116","0.42841908186674116","0.42841908186674116","0.42710062056779863","0.42710062056779863","0.42710062056779863"
"10700","0.5727470070123672","0.5727470070123672","0.5727470070123672","0.4279859405755997","0.4279859405755997","0.4279859405755997","0.5758448398113251","0.5758448398113251","0.5758448398113251","0.42687609761953355","0.42687609761953355","0.42687609761953355","0.5767789813876152","0.5767789813876152","0.5767789813876152","0.433109293282032","0.433109293282032","0.433109293282032","0.5749602288007736","0.5749602288007736","0.5749602288007736","0.5764944970607757","0.5764944970607757","0.5764944970607757","0.4227824100852013","0.4227824100852013","0.4227824100852013","0.42945529878139493","0.42945529878139493","0.42945529878139493"
"10800","0.5796160814166069","0.5796160814166069","0.5796160814166069","0.43735579639673233","0.43735579639673233","0.43735579639673233","0.578463476896286","0.578463476896286","0.578463476896286","0.428399073779583","0.428399073779583","0.428399073779583","0.5729877045750618","0.5729877045750618","0.5729877045750618","0.4223526754975319","0.4223526754975319","0.4223526754975319","0.5675136005878448","0.5675136005878448","0.5675136005878448","0.5720040336251259","0.5720040336251259","0.5720040336251259","0.42052835881710054","0.42052835881710054","0.42052835881710054","0.43185211688280106","0.43185211688280106","0.43185211688280106"
"10900","0.5710738763213158","0.5710738763213158","0.5710738763213158","0.42628107726573944","0.42628107726573944","0.42628107726573944","0.5786670711636543","0.5786670711636543","0.5786670711636543","0.42229785859584806","0.42229785859584806","0.42229785859584806","0.5716419392824172","0.5716419392824172","0.5716419392824172","0.42961730003356935","0.42961730003356935","0.42961730003356935","0.5753303170204163","0.5753303170204163","0.5753303170204163","0.5701318961381913","0.5701318961381913","0.5701318961381913","0.4276390016078949","0.4276390016078949","0.4276390016078949","0.43300255835056306","0.43300255835056306","0.43300255835056306"
"11000","0.5709909072518349","0.5709909072518349","0.5709909072518349","0.42839271754026415","0.42839271754026415","0.42839271754026415","0.5682258719205856","0.5682258719205856","0.5682258719205856","0.4233254447579384","0.4233254447579384","0.4233254447579384","0.5712665218114853","0.5712665218114853","0.5712665218114853","0.4312743839621544","0.4312743839621544","0.4312743839621544","0.5753511047363281","0.5753511047363281","0.5753511047363281","0.5729570633172989","0.5729570633172989","0.5729570633172989","0.4437608963251114","0.4437608963251114","0.4437608963251114","0.42697488218545915","0.42697488218545915","0.42697488218545915"
"11100","0.58144062936306","0.58144062936306","0.58144062936306","0.4309097245335579","0.4309097245335579","0.4309097245335579","0.5735938283801079","0.5735938283801079","0.5735938283801079","0.4252548533678055","0.4252548533678055","0.4252548533678055","0.5689341527223587","0.5689341527223587","0.5689341527223587","0.4249932777881622","0.4249932777881622","0.4249932777881622","0.571652026772499","0.571652026772499","0.571652026772499","0.5756240326166153","0.5756240326166153","0.5756240326166153","0.43422827154397964","0.43422827154397964","0.43422827154397964","0.42436706691980364","0.42436706691980364","0.42436706691980364"
"11200","0.5734703066945076","0.5734703066945076","0.5734703066945076","0.42931568771600725","0.42931568771600725","0.42931568771600725","0.5760385018587112","0.5760385018587112","0.5760385018587112","0.42566680938005447","0.42566680938005447","0.42566680938005447","0.5744725304841996","0.5744725304841996","0.5744725304841996","0.4284835207462311","0.4284835207462311","0.4284835207462311","0.5748094406723976","0.5748094406723976","0.5748094406723976","0.5686397379636765","0.5686397379636765","0.5686397379636765","0.43110198736190797","0.43110198736190797","0.43110198736190797","0.429452363550663","0.429452363550663","0.429452363550663"
"11300","0.579311476945877","0.579311476945877","0.579311476945877","0.4300841209292412","0.4300841209292412","0.4300841209292412","0.574370873272419","0.574370873272419","0.574370873272419","0.42134942531585695","0.42134942531585695","0.42134942531585695","0.5713809847831726","0.5713809847831726","0.5713809847831726","0.4260133305191994","0.4260133305191994","0.4260133305191994","0.5781555408239365","0.5781555408239365","0.5781555408239365","0.5775754073262215","0.5775754073262215","0.5775754073262215","0.4282919496297836","0.4282919496297836","0.4282919496297836","0.4288035574555397","0.4288035574555397","0.4288035574555397"
"11400","0.5663251954317093","0.5663251954317093","0.5663251954317093","0.42928560137748717","0.42928560137748717","0.42928560137748717","0.5768033349514008","0.5768033349514008","0.5768033349514008","0.4275640121102333","0.4275640121102333","0.4275640121102333","0.5768917125463485","0.5768917125463485","0.5768917125463485","0.4287027657032013","0.4287027657032013","0.4287027657032013","0.5753530830144882","0.5753530830144882","0.5753530830144882","0.5732015556097031","0.5732015556097031","0.5732015556097031","0.4215859681367874","0.4215859681367874","0.4215859681367874","0.4272235456109047","0.4272235456109047","0.4272235456109047"
"11500","0.578344560265541","0.578344560265541","0.578344560265541","0.43111062109470366","0.43111062109470366","0.43111062109470366","0.5656002542376518","0.5656002542376518","0.5656002542376518","0.42156345665454864","0.42156345665454864","0.42156345665454864","0.5648954865336419","0.5648954865336419","0.5648954865336419","0.4279430595040321","0.4279430595040321","0.4279430595040321","0.5753305971622467","0.5753305971622467","0.5753305971622467","0.570859477519989","0.570859477519989","0.570859477519989","0.4267844480276108","0.4267844480276108","0.4267844480276108","0.42315966844558717","0.42315966844558717","0.42315966844558717"
"11600","0.5680863457918167","0.5680863457918167","0.5680863457918167","0.4243374010920525","0.4243374010920525","0.4243374010920525","0.5707117593288422","0.5707117593288422","0.5707117593288422","0.41773601025342944","0.41773601025342944","0.41773601025342944","0.569219386279583","0.569219386279583","0.569219386279583","0.4277746218442917","0.4277746218442917","0.4277746218442917","0.5722473976016045","0.5722473976016045","0.5722473976016045","0.5733571594953537","0.5733571594953537","0.5733571594953537","0.4250062879920006","0.4250062879920006","0.4250062879920006","0.4336984497308731","0.4336984497308731","0.4336984497308731"
"11700","0.570003735423088","0.570003735423088","0.570003735423088","0.43615499049425127","0.43615499049425127","0.43615499049425127","0.5714580518007278","0.5714580518007278","0.5714580518007278","0.4246702066063881","0.4246702066063881","0.4246702066063881","0.5726821383833886","0.5726821383833886","0.5726821383833886","0.42195384234189987","0.42195384234189987","0.42195384234189987","0.5686030834913254","0.5686030834913254","0.5686030834913254","0.5733646711707115","0.5733646711707115","0.5733646711707115","0.42363618582487106","0.42363618582487106","0.42363618582487106","0.42271221697330474","0.42271221697330474","0.42271221697330474"
"11800","0.5714401596784592","0.5714401596784592","0.5714401596784592","0.4192275837063789","0.4192275837063789","0.4192275837063789","0.5734573113918304","0.5734573113918304","0.5734573113918304","0.4209733659029007","0.4209733659029007","0.4209733659029007","0.5664370250701904","0.5664370250701904","0.5664370250701904","0.4314923006296158","0.4314923006296158","0.4314923006296158","0.5721310746669769","0.5721310746669769","0.5721310746669769","0.5711393934488297","0.5711393934488297","0.5711393934488297","0.42492385834455493","0.42492385834455493","0.42492385834455493","0.42752049297094347","0.42752049297094347","0.42752049297094347"
"11900","0.5683156070113182","0.5683156070113182","0.5683156070113182","0.42313028901815414","0.42313028901815414","0.42313028901815414","0.5729490387439727","0.5729490387439727","0.5729490387439727","0.42003667920827864","0.42003667920827864","0.42003667920827864","0.5724763089418411","0.5724763089418411","0.5724763089418411","0.4186242508888245","0.4186242508888245","0.4186242508888245","0.5714645090699196","0.5714645090699196","0.5714645090699196","0.5684555122256278","0.5684555122256278","0.5684555122256278","0.42697839200496673","0.42697839200496673","0.42697839200496673","0.42909701019525526","0.42909701019525526","0.42909701019525526"
