"Step","biogrid_exp_match_seed314 - train/avg_pos","biogrid_exp_match_seed314 - train/avg_pos__MIN","biogrid_exp_match_seed314 - train/avg_pos__MAX","biogrid_exp_nomatch_seed314 - train/avg_pos","biogrid_exp_nomatch_seed314 - train/avg_pos__MIN","biogrid_exp_nomatch_seed314 - train/avg_pos__MAX","biogrid_exp_match_seed550 - train/avg_pos","biogrid_exp_match_seed550 - train/avg_pos__MIN","biogrid_exp_match_seed550 - train/avg_pos__MAX","biogrid_exp_nomatch_seed550 - train/avg_pos","biogrid_exp_nomatch_seed550 - train/avg_pos__MIN","biogrid_exp_nomatch_seed550 - train/avg_pos__MAX","biogrid_exp_match_seed576 - train/avg_pos","biogrid_exp_match_seed576 - train/avg_pos__MIN","biogrid_exp_match_seed576 - train/avg_pos__MAX","biogrid_exp_nomatch_seed576 - train/avg_pos","biogrid_exp_nomatch_seed576 - train/avg_pos__MIN","biogrid_exp_nomatch_seed576 - train/avg_pos__MAX","biogrid_exp_match_seed842 - train/avg_pos","biogrid_exp_match_seed842 - train/avg_pos__MIN","biogrid_exp_match_seed842 - train/avg_pos__MAX","biogrid_exp_match_seed669 - train/avg_pos","biogrid_exp_match_seed669 - train/avg_pos__MIN","biogrid_exp_match_seed669 - train/avg_pos__MAX","biogrid_exp_nomatch_seed842 - train/avg_pos","biogrid_exp_nomatch_seed842 - train/avg_pos__MIN","biogrid_exp_nomatch_seed842 - train/avg_pos__MAX","biogrid_exp_nomatch_seed669 - train/avg_pos","biogrid_exp_nomatch_seed669 - train/avg_pos__MIN","biogrid_exp_nomatch_seed669 - train/avg_pos__MAX"
"9000","0.683616042137146","0.683616042137146","0.683616042137146","0.8840493559837341","0.8840493559837341","0.8840493559837341","0.6833043694496155","0.6833043694496155","0.6833043694496155","0.8914611339569092","0.8914611339569092","0.8914611339569092","0.685214102268219","0.685214102268219","0.685214102268219","0.881266713142395","0.881266713142395","0.881266713142395","0.6868852972984314","0.6868852972984314","0.6868852972984314","0.6804534792900085","0.6804534792900085","0.6804534792900085","0.8864631056785583","0.8864631056785583","0.8864631056785583","0.8838192224502563","0.8838192224502563","0.8838192224502563"
"9100","0.6827706694602966","0.6827706694602966","0.6827706694602966","0.8881609439849854","0.8881609439849854","0.8881609439849854","0.6816188097000122","0.6816188097000122","0.6816188097000122","0.8889577984809875","0.8889577984809875","0.8889577984809875","0.6882356405258179","0.6882356405258179","0.6882356405258179","0.8878478407859802","0.8878478407859802","0.8878478407859802","0.6856544613838196","0.6856544613838196","0.6856544613838196","0.6785470843315125","0.6785470843315125","0.6785470843315125","0.8918254971504211","0.8918254971504211","0.8918254971504211","0.8884410858154297","0.8884410858154297","0.8884410858154297"
"9200","0.6844398379325867","0.6844398379325867","0.6844398379325867","0.8874045610427856","0.8874045610427856","0.8874045610427856","0.6855419278144836","0.6855419278144836","0.6855419278144836","0.8936900496482849","0.8936900496482849","0.8936900496482849","0.6904280185699463","0.6904280185699463","0.6904280185699463","0.8875094056129456","0.8875094056129456","0.8875094056129456","0.6786777377128601","0.6786777377128601","0.6786777377128601","0.6817435622215271","0.6817435622215271","0.6817435622215271","0.8865072131156921","0.8865072131156921","0.8865072131156921","0.8920464515686035","0.8920464515686035","0.8920464515686035"
"9300","0.6844524145126343","0.6844524145126343","0.6844524145126343","0.8886922597885132","0.8886922597885132","0.8886922597885132","0.68392014503479","0.68392014503479","0.68392014503479","0.885376513004303","0.885376513004303","0.885376513004303","0.6823082566261292","0.6823082566261292","0.6823082566261292","0.8915176391601562","0.8915176391601562","0.8915176391601562","0.6818352341651917","0.6818352341651917","0.6818352341651917","0.6842198967933655","0.6842198967933655","0.6842198967933655","0.8884426951408386","0.8884426951408386","0.8884426951408386","0.8899409770965576","0.8899409770965576","0.8899409770965576"
"9400","0.683164656162262","0.683164656162262","0.683164656162262","0.8905361294746399","0.8905361294746399","0.8905361294746399","0.6870163679122925","0.6870163679122925","0.6870163679122925","0.8908296823501587","0.8908296823501587","0.8908296823501587","0.6909789443016052","0.6909789443016052","0.6909789443016052","0.8886263370513916","0.8886263370513916","0.8886263370513916","0.6887272596359253","0.6887272596359253","0.6887272596359253","0.685133695602417","0.685133695602417","0.685133695602417","0.885261058807373","0.885261058807373","0.885261058807373","0.8890793323516846","0.8890793323516846","0.8890793323516846"
"9500","0.6933290958404541","0.6933290958404541","0.6933290958404541","0.8941750526428223","0.8941750526428223","0.8941750526428223","0.6774032711982727","0.6774032711982727","0.6774032711982727","0.8921317458152771","0.8921317458152771","0.8921317458152771","0.693458080291748","0.693458080291748","0.693458080291748","0.8989724516868591","0.8989724516868591","0.8989724516868591","0.6815147399902344","0.6815147399902344","0.6815147399902344","0.6850346326828003","0.6850346326828003","0.6850346326828003","0.8842062950134277","0.8842062950134277","0.8842062950134277","0.8892309069633484","0.8892309069633484","0.8892309069633484"
"9600","0.6837811470031738","0.6837811470031738","0.6837811470031738","0.8833327293395996","0.8833327293395996","0.8833327293395996","0.6896140575408936","0.6896140575408936","0.6896140575408936","0.8929765224456787","0.8929765224456787","0.8929765224456787","0.6903936862945557","0.6903936862945557","0.6903936862945557","0.8943614959716797","0.8943614959716797","0.8943614959716797","0.6890890002250671","0.6890890002250671","0.6890890002250671","0.6826293468475342","0.6826293468475342","0.6826293468475342","0.893069863319397","0.893069863319397","0.893069863319397","0.8837792277336121","0.8837792277336121","0.8837792277336121"
"9700","0.6995107531547546","0.6995107531547546","0.6995107531547546","0.892147421836853","0.892147421836853","0.892147421836853","0.6897063255310059","0.6897063255310059","0.6897063255310059","0.8897315263748169","0.8897315263748169","0.8897315263748169","0.690531849861145","0.690531849861145","0.690531849861145","0.8908485174179077","0.8908485174179077","0.8908485174179077","0.6938381195068359","0.6938381195068359","0.6938381195068359","0.689537525177002","0.689537525177002","0.689537525177002","0.8898705244064331","0.8898705244064331","0.8898705244064331","0.8966003656387329","0.8966003656387329","0.8966003656387329"
"9800","0.6883112192153931","0.6883112192153931","0.6883112192153931","0.8901748657226562","0.8901748657226562","0.8901748657226562","0.6869481801986694","0.6869481801986694","0.6869481801986694","0.8908162117004395","0.8908162117004395","0.8908162117004395","0.6867347955703735","0.6867347955703735","0.6867347955703735","0.889621376991272","0.889621376991272","0.889621376991272","0.6853875517845154","0.6853875517845154","0.6853875517845154","0.6863813996315002","0.6863813996315002","0.6863813996315002","0.8899113535881042","0.8899113535881042","0.8899113535881042","0.8948354125022888","0.8948354125022888","0.8948354125022888"
"9900","0.6964588165283203","0.6964588165283203","0.6964588165283203","0.8925039172172546","0.8925039172172546","0.8925039172172546","0.6846131086349487","0.6846131086349487","0.6846131086349487","0.8930558562278748","0.8930558562278748","0.8930558562278748","0.6936134099960327","0.6936134099960327","0.6936134099960327","0.8994931578636169","0.8994931578636169","0.8994931578636169","0.6907790899276733","0.6907790899276733","0.6907790899276733","0.6900405287742615","0.6900405287742615","0.6900405287742615","0.8951082825660706","0.8951082825660706","0.8951082825660706","0.8962912559509277","0.8962912559509277","0.8962912559509277"
"10000","0.7007009983062744","0.7007009983062744","0.7007009983062744","0.8934838175773621","0.8934838175773621","0.8934838175773621","0.6819392442703247","0.6819392442703247","0.6819392442703247","0.890063464641571","0.890063464641571","0.890063464641571","0.6891602873802185","0.6891602873802185","0.6891602873802185","0.894553005695343","0.894553005695343","0.894553005695343","0.6825686097145081","0.6825686097145081","0.6825686097145081","0.686225950717926","0.686225950717926","0.686225950717926","0.8867705464363098","0.8867705464363098","0.8867705464363098","0.8915925025939941","0.8915925025939941","0.8915925025939941"
"10100","0.688393771648407","0.688393771648407","0.688393771648407","0.8903096914291382","0.8903096914291382","0.8903096914291382","0.6919940710067749","0.6919940710067749","0.6919940710067749","0.8916837573051453","0.8916837573051453","0.8916837573051453","0.6919856071472168","0.6919856071472168","0.6919856071472168","0.8919661045074463","0.8919661045074463","0.8919661045074463","0.6935339570045471","0.6935339570045471","0.6935339570045471","0.6916133165359497","0.6916133165359497","0.6916133165359497","0.896476686000824","0.896476686000824","0.896476686000824","0.884829044342041","0.884829044342041","0.884829044342041"
"10200","0.6884984374046326","0.6884984374046326","0.6884984374046326","0.8846993446350098","0.8846993446350098","0.8846993446350098","0.689674437046051","0.689674437046051","0.689674437046051","0.8881824016571045","0.8881824016571045","0.8881824016571045","0.6932348012924194","0.6932348012924194","0.6932348012924194","0.8914214968681335","0.8914214968681335","0.8914214968681335","0.6894142031669617","0.6894142031669617","0.6894142031669617","0.69746994972229","0.69746994972229","0.69746994972229","0.8883163928985596","0.8883163928985596","0.8883163928985596","0.8971944451332092","0.8971944451332092","0.8971944451332092"
"10300","0.6930448412895203","0.6930448412895203","0.6930448412895203","0.8928696513175964","0.8928696513175964","0.8928696513175964","0.692322850227356","0.692322850227356","0.692322850227356","0.8946770429611206","0.8946770429611206","0.8946770429611206","0.6885836720466614","0.6885836720466614","0.6885836720466614","0.8885266780853271","0.8885266780853271","0.8885266780853271","0.6902573108673096","0.6902573108673096","0.6902573108673096","0.7025685906410217","0.7025685906410217","0.7025685906410217","0.8961352705955505","0.8961352705955505","0.8961352705955505","0.8894524574279785","0.8894524574279785","0.8894524574279785"
"10400","0.6892354488372803","0.6892354488372803","0.6892354488372803","0.8918895721435547","0.8918895721435547","0.8918895721435547","0.6876904368400574","0.6876904368400574","0.6876904368400574","0.8943870663642883","0.8943870663642883","0.8943870663642883","0.6902354955673218","0.6902354955673218","0.6902354955673218","0.8986214399337769","0.8986214399337769","0.8986214399337769","0.6892430186271667","0.6892430186271667","0.6892430186271667","0.6978097558021545","0.6978097558021545","0.6978097558021545","0.8990908265113831","0.8990908265113831","0.8990908265113831","0.8905137777328491","0.8905137777328491","0.8905137777328491"
"10500","0.6877439618110657","0.6877439618110657","0.6877439618110657","0.891604483127594","0.891604483127594","0.891604483127594","0.6879397034645081","0.6879397034645081","0.6879397034645081","0.8979936242103577","0.8979936242103577","0.8979936242103577","0.6980549693107605","0.6980549693107605","0.6980549693107605","0.8968947529792786","0.8968947529792786","0.8968947529792786","0.706581711769104","0.706581711769104","0.706581711769104","0.6875994205474854","0.6875994205474854","0.6875994205474854","0.8946132659912109","0.8946132659912109","0.8946132659912109","0.8910914063453674","0.8910914063453674","0.8910914063453674"
"10600","0.6962082386016846","0.6962082386016846","0.6962082386016846","0.8960464596748352","0.8960464596748352","0.8960464596748352","0.6968699097633362","0.6968699097633362","0.6968699097633362","0.8857674598693848","0.8857674598693848","0.8857674598693848","0.6989524960517883","0.6989524960517883","0.6989524960517883","0.8976990580558777","0.8976990580558777","0.8976990580558777","0.6894010305404663","0.6894010305404663","0.6894010305404663","0.6989437341690063","0.6989437341690063","0.6989437341690063","0.8963762521743774","0.8963762521743774","0.8963762521743774","0.8950808048248291","0.8950808048248291","0.8950808048248291"
"10700","0.699431300163269","0.699431300163269","0.699431300163269","0.8955813646316528","0.8955813646316528","0.8955813646316528","0.6871288418769836","0.6871288418769836","0.6871288418769836","0.896567165851593","0.896567165851593","0.896567165851593","0.6866095066070557","0.6866095066070557","0.6866095066070557","0.8910995721817017","0.8910995721817017","0.8910995721817017","0.6940154433250427","0.6940154433250427","0.6940154433250427","0.6928149461746216","0.6928149461746216","0.6928149461746216","0.8986721634864807","0.8986721634864807","0.8986721634864807","0.8958606719970703","0.8958606719970703","0.8958606719970703"
"10800","0.6879460215568542","0.6879460215568542","0.6879460215568542","0.8855798840522766","0.8855798840522766","0.8855798840522766","0.6898425221443176","0.6898425221443176","0.6898425221443176","0.8966476321220398","0.8966476321220398","0.8966476321220398","0.70348060131073","0.70348060131073","0.70348060131073","0.8980614542961121","0.8980614542961121","0.8980614542961121","0.7042306661605835","0.7042306661605835","0.7042306661605835","0.6955157518386841","0.6955157518386841","0.6955157518386841","0.8984142541885376","0.8984142541885376","0.8984142541885376","0.8916401863098145","0.8916401863098145","0.8916401863098145"
"10900","0.6946231722831726","0.6946231722831726","0.6946231722831726","0.896515965461731","0.896515965461731","0.896515965461731","0.6893632411956787","0.6893632411956787","0.6893632411956787","0.9019190073013306","0.9019190073013306","0.9019190073013306","0.6970629096031189","0.6970629096031189","0.6970629096031189","0.8941726088523865","0.8941726088523865","0.8941726088523865","0.6945288181304932","0.6945288181304932","0.6945288181304932","0.6968837976455688","0.6968837976455688","0.6968837976455688","0.8972305059432983","0.8972305059432983","0.8972305059432983","0.8940088152885437","0.8940088152885437","0.8940088152885437"
"11000","0.6994563341140747","0.6994563341140747","0.6994563341140747","0.8936986327171326","0.8936986327171326","0.8936986327171326","0.70296311378479","0.70296311378479","0.70296311378479","0.8981019854545593","0.8981019854545593","0.8981019854545593","0.696901798248291","0.696901798248291","0.696901798248291","0.8938050866127014","0.8938050866127014","0.8938050866127014","0.6914350390434265","0.6914350390434265","0.6914350390434265","0.6979138255119324","0.6979138255119324","0.6979138255119324","0.8843743801116943","0.8843743801116943","0.8843743801116943","0.8968369960784912","0.8968369960784912","0.8968369960784912"
"11100","0.6839436292648315","0.6839436292648315","0.6839436292648315","0.8955519795417786","0.8955519795417786","0.8955519795417786","0.6961243152618408","0.6961243152618408","0.6961243152618408","0.8974853754043579","0.8974853754043579","0.8974853754043579","0.6980674266815186","0.6980674266815186","0.6980674266815186","0.8959864974021912","0.8959864974021912","0.8959864974021912","0.6996287703514099","0.6996287703514099","0.6996287703514099","0.6892057657241821","0.6892057657241821","0.6892057657241821","0.8897241950035095","0.8897241950035095","0.8897241950035095","0.8951701521873474","0.8951701521873474","0.8951701521873474"
"11200","0.6955618262290955","0.6955618262290955","0.6955618262290955","0.8910016417503357","0.8910016417503357","0.8910016417503357","0.6931632161140442","0.6931632161140442","0.6931632161140442","0.8952962756156921","0.8952962756156921","0.8952962756156921","0.6932405829429626","0.6932405829429626","0.6932405829429626","0.8913037776947021","0.8913037776947021","0.8913037776947021","0.6932560205459595","0.6932560205459595","0.6932560205459595","0.701395571231842","0.701395571231842","0.701395571231842","0.8952457308769226","0.8952457308769226","0.8952457308769226","0.8968788385391235","0.8968788385391235","0.8968788385391235"
"11300","0.6870258450508118","0.6870258450508118","0.6870258450508118","0.8927133679389954","0.8927133679389954","0.8927133679389954","0.6919876933097839","0.6919876933097839","0.6919876933097839","0.8996860384941101","0.8996860384941101","0.8996860384941101","0.6976174712181091","0.6976174712181091","0.6976174712181091","0.8944270610809326","0.8944270610809326","0.8944270610809326","0.6927400827407837","0.6927400827407837","0.6927400827407837","0.6893168091773987","0.6893168091773987","0.6893168091773987","0.8945014476776123","0.8945014476776123","0.8945014476776123","0.8945449590682983","0.8945449590682983","0.8945449590682983"
"11400","0.7001877427101135","0.7001877427101135","0.7001877427101135","0.8925904631614685","0.8925904631614685","0.8925904631614685","0.6935911774635315","0.6935911774635315","0.6935911774635315","0.8975023031234741","0.8975023031234741","0.8975023031234741","0.6919946074485779","0.6919946074485779","0.6919946074485779","0.8981009125709534","0.8981009125709534","0.8981009125709534","0.6947664618492126","0.6947664618492126","0.6947664618492126","0.6950498819351196","0.6950498819351196","0.6950498819351196","0.8996209502220154","0.8996209502220154","0.8996209502220154","0.8948711156845093","0.8948711156845093","0.8948711156845093"
"11500","0.6894643306732178","0.6894643306732178","0.6894643306732178","0.8926026821136475","0.8926026821136475","0.8926026821136475","0.7009651064872742","0.7009651064872742","0.7009651064872742","0.897728681564331","0.897728681564331","0.897728681564331","0.7018201351165771","0.7018201351165771","0.7018201351165771","0.8948372602462769","0.8948372602462769","0.8948372602462769","0.6928754448890686","0.6928754448890686","0.6928754448890686","0.6958019733428955","0.6958019733428955","0.6958019733428955","0.8967664241790771","0.8967664241790771","0.8967664241790771","0.8981979489326477","0.8981979489326477","0.8981979489326477"
"11600","0.7024850249290466","0.7024850249290466","0.7024850249290466","0.8956118822097778","0.8956118822097778","0.8956118822097778","0.7037264108657837","0.7037264108657837","0.7037264108657837","0.9010261297225952","0.9010261297225952","0.9010261297225952","0.7028114795684814","0.7028114795684814","0.7028114795684814","0.8974848985671997","0.8974848985671997","0.8974848985671997","0.6973092555999756","0.6973092555999756","0.6973092555999756","0.6977895498275757","0.6977895498275757","0.6977895498275757","0.8993701934814453","0.8993701934814453","0.8993701934814453","0.8913856744766235","0.8913856744766235","0.8913856744766235"
"11700","0.6975892782211304","0.6975892782211304","0.6975892782211304","0.8911073207855225","0.8911073207855225","0.8911073207855225","0.6967899799346924","0.6967899799346924","0.6967899799346924","0.9001388549804688","0.9001388549804688","0.9001388549804688","0.6993415951728821","0.6993415951728821","0.6993415951728821","0.8995135426521301","0.8995135426521301","0.8995135426521301","0.6994408965110779","0.6994408965110779","0.6994408965110779","0.6924849152565002","0.6924849152565002","0.6924849152565002","0.8976017236709595","0.8976017236709595","0.8976017236709595","0.8981950283050537","0.8981950283050537","0.8981950283050537"
"11800","0.6947755217552185","0.6947755217552185","0.6947755217552185","0.900408148765564","0.900408148765564","0.900408148765564","0.6940522789955139","0.6940522789955139","0.6940522789955139","0.9026352763175964","0.9026352763175964","0.9026352763175964","0.7024474143981934","0.7024474143981934","0.7024474143981934","0.8921460509300232","0.8921460509300232","0.8921460509300232","0.6986831426620483","0.6986831426620483","0.6986831426620483","0.7026547789573669","0.7026547789573669","0.7026547789573669","0.8986274003982544","0.8986274003982544","0.8986274003982544","0.8982934355735779","0.8982934355735779","0.8982934355735779"
"11900","0.6991035342216492","0.6991035342216492","0.6991035342216492","0.8984490036964417","0.8984490036964417","0.8984490036964417","0.6928415894508362","0.6928415894508362","0.6928415894508362","0.9006124138832092","0.9006124138832092","0.9006124138832092","0.6960888504981995","0.6960888504981995","0.6960888504981995","0.9061570763587952","0.9061570763587952","0.9061570763587952","0.7005220055580139","0.7005220055580139","0.7005220055580139","0.6964901089668274","0.6964901089668274","0.6964901089668274","0.8956007957458496","0.8956007957458496","0.8956007957458496","0.8944205641746521","0.8944205641746521","0.8944205641746521"
"12000","0.6988336443901062","0.6988336443901062","0.6988336443901062","0.8990114331245422","0.8990114331245422","0.8990114331245422","0.6966509222984314","0.6966509222984314","0.6966509222984314","0.9002756476402283","0.9002756476402283","0.9002756476402283","0.7020046710968018","0.7020046710968018","0.7020046710968018","0.9024410247802734","0.9024410247802734","0.9024410247802734","0.6953509449958801","0.6953509449958801","0.6953509449958801","0.6984046697616577","0.6984046697616577","0.6984046697616577","0.9007874131202698","0.9007874131202698","0.9007874131202698","0.9002901315689087","0.9002901315689087","0.9002901315689087"
"12100","0.6955568790435791","0.6955568790435791","0.6955568790435791","0.8957292437553406","0.8957292437553406","0.8957292437553406","0.6957181692123413","0.6957181692123413","0.6957181692123413","0.9026257395744324","0.9026257395744324","0.9026257395744324","0.6982223391532898","0.6982223391532898","0.6982223391532898","0.897392988204956","0.897392988204956","0.897392988204956","0.7023745179176331","0.7023745179176331","0.7023745179176331","0.7023866176605225","0.7023866176605225","0.7023866176605225","0.9017857909202576","0.9017857909202576","0.9017857909202576","0.9000365734100342","0.9000365734100342","0.9000365734100342"
"12200","0.6943308115005493","0.6943308115005493","0.6943308115005493","0.8970712423324585","0.8970712423324585","0.8970712423324585","0.7012178897857666","0.7012178897857666","0.7012178897857666","0.901787519454956","0.901787519454956","0.901787519454956","0.7138616442680359","0.7138616442680359","0.7138616442680359","0.8995615243911743","0.8995615243911743","0.8995615243911743","0.7011498212814331","0.7011498212814331","0.7011498212814331","0.6989266872406006","0.6989266872406006","0.6989266872406006","0.8981356024742126","0.8981356024742126","0.8981356024742126","0.8955767750740051","0.8955767750740051","0.8955767750740051"
"12300","0.7017095685005188","0.7017095685005188","0.7017095685005188","0.8985552787780762","0.8985552787780762","0.8985552787780762","0.7044838666915894","0.7044838666915894","0.7044838666915894","0.9039655327796936","0.9039655327796936","0.9039655327796936","0.705401599407196","0.705401599407196","0.705401599407196","0.902381420135498","0.902381420135498","0.902381420135498","0.7016100883483887","0.7016100883483887","0.7016100883483887","0.6971997618675232","0.6971997618675232","0.6971997618675232","0.902326762676239","0.902326762676239","0.902326762676239","0.9059739112854004","0.9059739112854004","0.9059739112854004"
"12400","0.7017295956611633","0.7017295956611633","0.7017295956611633","0.8973486423492432","0.8973486423492432","0.8973486423492432","0.7057201862335205","0.7057201862335205","0.7057201862335205","0.8964952826499939","0.8964952826499939","0.8964952826499939","0.7008408904075623","0.7008408904075623","0.7008408904075623","0.9026519656181335","0.9026519656181335","0.9026519656181335","0.7002007961273193","0.7002007961273193","0.7002007961273193","0.6994516253471375","0.6994516253471375","0.6994516253471375","0.8918195962905884","0.8918195962905884","0.8918195962905884","0.9018594622612","0.9018594622612","0.9018594622612"
"12500","0.7022239565849304","0.7022239565849304","0.7022239565849304","0.8997162580490112","0.8997162580490112","0.8997162580490112","0.7008042335510254","0.7008042335510254","0.7008042335510254","0.9050438404083252","0.9050438404083252","0.9050438404083252","0.7015783190727234","0.7015783190727234","0.7015783190727234","0.8998280167579651","0.8998280167579651","0.8998280167579651","0.6959462761878967","0.6959462761878967","0.6959462761878967","0.6942552328109741","0.6942552328109741","0.6942552328109741","0.8993880748748779","0.8993880748748779","0.8993880748748779","0.9008190631866455","0.9008190631866455","0.9008190631866455"
"12600","0.7032569646835327","0.7032569646835327","0.7032569646835327","0.8996118307113647","0.8996118307113647","0.8996118307113647","0.700837254524231","0.700837254524231","0.700837254524231","0.9004184603691101","0.9004184603691101","0.9004184603691101","0.7012103199958801","0.7012103199958801","0.7012103199958801","0.9057233333587646","0.9057233333587646","0.9057233333587646","0.713184118270874","0.713184118270874","0.713184118270874","0.7050401568412781","0.7050401568412781","0.7050401568412781","0.9022900462150574","0.9022900462150574","0.9022900462150574","0.9018663167953491","0.9018663167953491","0.9018663167953491"
"12700","0.7048854231834412","0.7048854231834412","0.7048854231834412","0.9063460826873779","0.9063460826873779","0.9063460826873779","0.698000967502594","0.698000967502594","0.698000967502594","0.8996198773384094","0.8996198773384094","0.8996198773384094","0.7012010812759399","0.7012010812759399","0.7012010812759399","0.9007909893989563","0.9007909893989563","0.9007909893989563","0.6944980621337891","0.6944980621337891","0.6944980621337891","0.6976059079170227","0.6976059079170227","0.6976059079170227","0.9001773595809937","0.9001773595809937","0.9001773595809937","0.9041363596916199","0.9041363596916199","0.9041363596916199"
"12800","0.7092580199241638","0.7092580199241638","0.7092580199241638","0.903046190738678","0.903046190738678","0.903046190738678","0.7059509754180908","0.7059509754180908","0.7059509754180908","0.8995029926300049","0.8995029926300049","0.8995029926300049","0.7028255462646484","0.7028255462646484","0.7028255462646484","0.9068281650543213","0.9068281650543213","0.9068281650543213","0.7003239989280701","0.7003239989280701","0.7003239989280701","0.6952930688858032","0.6952930688858032","0.6952930688858032","0.9028328657150269","0.9028328657150269","0.9028328657150269","0.8975773453712463","0.8975773453712463","0.8975773453712463"
"12900","0.6920381188392639","0.6920381188392639","0.6920381188392639","0.8966423273086548","0.8966423273086548","0.8966423273086548","0.7040350437164307","0.7040350437164307","0.7040350437164307","0.9043946266174316","0.9043946266174316","0.9043946266174316","0.7016597986221313","0.7016597986221313","0.7016597986221313","0.9061127305030823","0.9061127305030823","0.9061127305030823","0.704620361328125","0.704620361328125","0.704620361328125","0.7075322866439819","0.7075322866439819","0.7075322866439819","0.9064546227455139","0.9064546227455139","0.9064546227455139","0.898205041885376","0.898205041885376","0.898205041885376"
"13000","0.7056314945220947","0.7056314945220947","0.7056314945220947","0.9109023213386536","0.9109023213386536","0.9109023213386536","0.7058019042015076","0.7058019042015076","0.7058019042015076","0.90077805519104","0.90077805519104","0.90077805519104","0.6989931464195251","0.6989931464195251","0.6989931464195251","0.9021003842353821","0.9021003842353821","0.9021003842353821","0.6998700499534607","0.6998700499534607","0.6998700499534607","0.702090322971344","0.702090322971344","0.702090322971344","0.9051606059074402","0.9051606059074402","0.9051606059074402","0.9054164886474609","0.9054164886474609","0.9054164886474609"
"13100","0.7080094814300537","0.7080094814300537","0.7080094814300537","0.9032778739929199","0.9032778739929199","0.9032778739929199","0.7086071968078613","0.7086071968078613","0.7086071968078613","0.8988760113716125","0.8988760113716125","0.8988760113716125","0.7032985687255859","0.7032985687255859","0.7032985687255859","0.9043272137641907","0.9043272137641907","0.9043272137641907","0.6999395489692688","0.6999395489692688","0.6999395489692688","0.6997274160385132","0.6997274160385132","0.6997274160385132","0.8944096565246582","0.8944096565246582","0.8944096565246582","0.8991731405258179","0.8991731405258179","0.8991731405258179"
"13200","0.7058294415473938","0.7058294415473938","0.7058294415473938","0.9001979231834412","0.9001979231834412","0.9001979231834412","0.7025900483131409","0.7025900483131409","0.7025900483131409","0.903899073600769","0.903899073600769","0.903899073600769","0.7021813988685608","0.7021813988685608","0.7021813988685608","0.9068353772163391","0.9068353772163391","0.9068353772163391","0.7128227353096008","0.7128227353096008","0.7128227353096008","0.7005637288093567","0.7005637288093567","0.7005637288093567","0.9009524583816528","0.9009524583816528","0.9009524583816528","0.9016766548156738","0.9016766548156738","0.9016766548156738"
"13300","0.7029924988746643","0.7029924988746643","0.7029924988746643","0.9017770886421204","0.9017770886421204","0.9017770886421204","0.6976394057273865","0.6976394057273865","0.6976394057273865","0.9051951766014099","0.9051951766014099","0.9051951766014099","0.7031487822532654","0.7031487822532654","0.7031487822532654","0.9024737477302551","0.9024737477302551","0.9024737477302551","0.6958215236663818","0.6958215236663818","0.6958215236663818","0.7002168893814087","0.7002168893814087","0.7002168893814087","0.9049221277236938","0.9049221277236938","0.9049221277236938","0.9005472660064697","0.9005472660064697","0.9005472660064697"
"13400","0.7117260098457336","0.7117260098457336","0.7117260098457336","0.9013625979423523","0.9013625979423523","0.9013625979423523","0.7088527083396912","0.7088527083396912","0.7088527083396912","0.9071973562240601","0.9071973562240601","0.9071973562240601","0.7063846588134766","0.7063846588134766","0.7063846588134766","0.9024837017059326","0.9024837017059326","0.9024837017059326","0.7084004878997803","0.7084004878997803","0.7084004878997803","0.7039615511894226","0.7039615511894226","0.7039615511894226","0.906574010848999","0.906574010848999","0.906574010848999","0.9022111296653748","0.9022111296653748","0.9022111296653748"
"13500","0.7108396291732788","0.7108396291732788","0.7108396291732788","0.9022976160049438","0.9022976160049438","0.9022976160049438","0.7010892629623413","0.7010892629623413","0.7010892629623413","0.903718113899231","0.903718113899231","0.903718113899231","0.7068577408790588","0.7068577408790588","0.7068577408790588","0.9016844034194946","0.9016844034194946","0.9016844034194946","0.6995149850845337","0.6995149850845337","0.6995149850845337","0.7050405144691467","0.7050405144691467","0.7050405144691467","0.9041657447814941","0.9041657447814941","0.9041657447814941","0.9037794470787048","0.9037794470787048","0.9037794470787048"
"13600","0.710188627243042","0.710188627243042","0.710188627243042","0.904309868812561","0.904309868812561","0.904309868812561","0.7089555263519287","0.7089555263519287","0.7089555263519287","0.904297411441803","0.904297411441803","0.904297411441803","0.7068069577217102","0.7068069577217102","0.7068069577217102","0.9067839980125427","0.9067839980125427","0.9067839980125427","0.7040992975234985","0.7040992975234985","0.7040992975234985","0.7072092294692993","0.7072092294692993","0.7072092294692993","0.9002246260643005","0.9002246260643005","0.9002246260643005","0.9018797278404236","0.9018797278404236","0.9018797278404236"
"13700","0.7029776573181152","0.7029776573181152","0.7029776573181152","0.9054298996925354","0.9054298996925354","0.9054298996925354","0.6951603889465332","0.6951603889465332","0.6951603889465332","0.9011527895927429","0.9011527895927429","0.9011527895927429","0.7119323015213013","0.7119323015213013","0.7119323015213013","0.9088323712348938","0.9088323712348938","0.9088323712348938","0.710767924785614","0.710767924785614","0.710767924785614","0.699796736240387","0.699796736240387","0.699796736240387","0.8999606966972351","0.8999606966972351","0.8999606966972351","0.9041746258735657","0.9041746258735657","0.9041746258735657"
