"Step","biogrid_exp_match_seed314 - train/avg_neg","biogrid_exp_match_seed314 - train/avg_neg__MIN","biogrid_exp_match_seed314 - train/avg_neg__MAX","biogrid_exp_nomatch_seed314 - train/avg_neg","biogrid_exp_nomatch_seed314 - train/avg_neg__MIN","biogrid_exp_nomatch_seed314 - train/avg_neg__MAX","biogrid_exp_match_seed550 - train/avg_neg","biogrid_exp_match_seed550 - train/avg_neg__MIN","biogrid_exp_match_seed550 - train/avg_neg__MAX","biogrid_exp_nomatch_seed550 - train/avg_neg","biogrid_exp_nomatch_seed550 - train/avg_neg__MIN","biogrid_exp_nomatch_seed550 - train/avg_neg__MAX","biogrid_exp_match_seed576 - train/avg_neg","biogrid_exp_match_seed576 - train/avg_neg__MIN","biogrid_exp_match_seed576 - train/avg_neg__MAX","biogrid_exp_nomatch_seed576 - train/avg_neg","biogrid_exp_nomatch_seed576 - train/avg_neg__MIN","biogrid_exp_nomatch_seed576 - train/avg_neg__MAX","biogrid_exp_match_seed842 - train/avg_neg","biogrid_exp_match_seed842 - train/avg_neg__MIN","biogrid_exp_match_seed842 - train/avg_neg__MAX","biogrid_exp_match_seed669 - train/avg_neg","biogrid_exp_match_seed669 - train/avg_neg__MIN","biogrid_exp_match_seed669 - train/avg_neg__MAX","biogrid_exp_nomatch_seed842 - train/avg_neg","biogrid_exp_nomatch_seed842 - train/avg_neg__MIN","biogrid_exp_nomatch_seed842 - train/avg_neg__MAX","biogrid_exp_nomatch_seed669 - train/avg_neg","biogrid_exp_nomatch_seed669 - train/avg_neg__MIN","biogrid_exp_nomatch_seed669 - train/avg_neg__MAX"
"7700","0.5047121047973633","0.5047121047973633","0.5047121047973633","0.492874413728714","0.492874413728714","0.492874413728714","0.5069373846054077","0.5069373846054077","0.5069373846054077","0.492031067609787","0.492031067609787","0.492031067609787","0.4991677403450012","0.4991677403450012","0.4991677403450012","0.492774099111557","0.492774099111557","0.492774099111557","0.5047469735145569","0.5047469735145569","0.5047469735145569","0.503725528717041","0.503725528717041","0.503725528717041","0.4927384853363037","0.4927384853363037","0.4927384853363037","0.49243873357772827","0.49243873357772827","0.49243873357772827"
"7800","0.5030662417411804","0.5030662417411804","0.5030662417411804","0.49168309569358826","0.49168309569358826","0.49168309569358826","0.5077922344207764","0.5077922344207764","0.5077922344207764","0.4931592047214508","0.4931592047214508","0.4931592047214508","0.4995080530643463","0.4995080530643463","0.4995080530643463","0.49206990003585815","0.49206990003585815","0.49206990003585815","0.5054561495780945","0.5054561495780945","0.5054561495780945","0.5033383369445801","0.5033383369445801","0.5033383369445801","0.4947079122066498","0.4947079122066498","0.4947079122066498","0.4924730062484741","0.4924730062484741","0.4924730062484741"
"7900","0.5005757212638855","0.5005757212638855","0.5005757212638855","0.49161869287490845","0.49161869287490845","0.49161869287490845","0.49859970808029175","0.49859970808029175","0.49859970808029175","0.4940969944000244","0.4940969944000244","0.4940969944000244","0.5040897130966187","0.5040897130966187","0.5040897130966187","0.49153977632522583","0.49153977632522583","0.49153977632522583","0.5053555965423584","0.5053555965423584","0.5053555965423584","0.5012907385826111","0.5012907385826111","0.5012907385826111","0.4914238452911377","0.4914238452911377","0.4914238452911377","0.4940384030342102","0.4940384030342102","0.4940384030342102"
"8000","0.5086970329284668","0.5086970329284668","0.5086970329284668","0.49105358123779297","0.49105358123779297","0.49105358123779297","0.5030712485313416","0.5030712485313416","0.5030712485313416","0.4913272559642792","0.4913272559642792","0.4913272559642792","0.5013152956962585","0.5013152956962585","0.5013152956962585","0.4913978576660156","0.4913978576660156","0.4913978576660156","0.5044214725494385","0.5044214725494385","0.5044214725494385","0.5047131180763245","0.5047131180763245","0.5047131180763245","0.4919942021369934","0.4919942021369934","0.4919942021369934","0.49274471402168274","0.49274471402168274","0.49274471402168274"
"8100","0.5062962770462036","0.5062962770462036","0.5062962770462036","0.49175798892974854","0.49175798892974854","0.49175798892974854","0.5043165683746338","0.5043165683746338","0.5043165683746338","0.4900207221508026","0.4900207221508026","0.4900207221508026","0.5001446008682251","0.5001446008682251","0.5001446008682251","0.49306347966194153","0.49306347966194153","0.49306347966194153","0.5014885663986206","0.5014885663986206","0.5014885663986206","0.5074893832206726","0.5074893832206726","0.5074893832206726","0.49272796511650085","0.49272796511650085","0.49272796511650085","0.49277618527412415","0.49277618527412415","0.49277618527412415"
"8200","0.5025224089622498","0.5025224089622498","0.5025224089622498","0.4939820170402527","0.4939820170402527","0.4939820170402527","0.5022130012512207","0.5022130012512207","0.5022130012512207","0.4911704957485199","0.4911704957485199","0.4911704957485199","0.5048195719718933","0.5048195719718933","0.5048195719718933","0.49086084961891174","0.49086084961891174","0.49086084961891174","0.5002559423446655","0.5002559423446655","0.5002559423446655","0.5032227039337158","0.5032227039337158","0.5032227039337158","0.4919254779815674","0.4919254779815674","0.4919254779815674","0.4905371069908142","0.4905371069908142","0.4905371069908142"
"8300","0.5036583542823792","0.5036583542823792","0.5036583542823792","0.490448534488678","0.490448534488678","0.490448534488678","0.5015705823898315","0.5015705823898315","0.5015705823898315","0.4910508096218109","0.4910508096218109","0.4910508096218109","0.5022607445716858","0.5022607445716858","0.5022607445716858","0.49260061979293823","0.49260061979293823","0.49260061979293823","0.5037783980369568","0.5037783980369568","0.5037783980369568","0.5054752826690674","0.5054752826690674","0.5054752826690674","0.49334320425987244","0.49334320425987244","0.49334320425987244","0.492575079202652","0.492575079202652","0.492575079202652"
"8400","0.5015204548835754","0.5015204548835754","0.5015204548835754","0.49245917797088623","0.49245917797088623","0.49245917797088623","0.5044882893562317","0.5044882893562317","0.5044882893562317","0.4919719994068146","0.4919719994068146","0.4919719994068146","0.5056471824645996","0.5056471824645996","0.5056471824645996","0.49334079027175903","0.49334079027175903","0.49334079027175903","0.5030534863471985","0.5030534863471985","0.5030534863471985","0.5036194324493408","0.5036194324493408","0.5036194324493408","0.49232998490333557","0.49232998490333557","0.49232998490333557","0.49136826395988464","0.49136826395988464","0.49136826395988464"
"8500","0.5045433640480042","0.5045433640480042","0.5045433640480042","0.49191680550575256","0.49191680550575256","0.49191680550575256","0.5062975287437439","0.5062975287437439","0.5062975287437439","0.4910001754760742","0.4910001754760742","0.4910001754760742","0.5027547478675842","0.5027547478675842","0.5027547478675842","0.4909663498401642","0.4909663498401642","0.4909663498401642","0.5020884871482849","0.5020884871482849","0.5020884871482849","0.5041069388389587","0.5041069388389587","0.5041069388389587","0.49202442169189453","0.49202442169189453","0.49202442169189453","0.490910142660141","0.490910142660141","0.490910142660141"
"8600","0.5061215162277222","0.5061215162277222","0.5061215162277222","0.49237996339797974","0.49237996339797974","0.49237996339797974","0.5044630169868469","0.5044630169868469","0.5044630169868469","0.49237439036369324","0.49237439036369324","0.49237439036369324","0.5047020316123962","0.5047020316123962","0.5047020316123962","0.49111151695251465","0.49111151695251465","0.49111151695251465","0.5027217268943787","0.5027217268943787","0.5027217268943787","0.5005260109901428","0.5005260109901428","0.5005260109901428","0.49137431383132935","0.49137431383132935","0.49137431383132935","0.4917367994785309","0.4917367994785309","0.4917367994785309"
"8700","0.5021495223045349","0.5021495223045349","0.5021495223045349","0.49321693181991577","0.49321693181991577","0.49321693181991577","0.5046402215957642","0.5046402215957642","0.5046402215957642","0.4912921190261841","0.4912921190261841","0.4912921190261841","0.5006593465805054","0.5006593465805054","0.5006593465805054","0.48956504464149475","0.48956504464149475","0.48956504464149475","0.5050119757652283","0.5050119757652283","0.5050119757652283","0.49965327978134155","0.49965327978134155","0.49965327978134155","0.49046337604522705","0.49046337604522705","0.49046337604522705","0.49054402112960815","0.49054402112960815","0.49054402112960815"
"8800","0.503506064414978","0.503506064414978","0.503506064414978","0.4937933385372162","0.4937933385372162","0.4937933385372162","0.49899235367774963","0.49899235367774963","0.49899235367774963","0.49048885703086853","0.49048885703086853","0.49048885703086853","0.5029261112213135","0.5029261112213135","0.5029261112213135","0.49186885356903076","0.49186885356903076","0.49186885356903076","0.5018598437309265","0.5018598437309265","0.5018598437309265","0.5010072588920593","0.5010072588920593","0.5010072588920593","0.491891086101532","0.491891086101532","0.491891086101532","0.48994311690330505","0.48994311690330505","0.48994311690330505"
"8900","0.500511646270752","0.500511646270752","0.500511646270752","0.4898086488246918","0.4898086488246918","0.4898086488246918","0.5029959082603455","0.5029959082603455","0.5029959082603455","0.49239373207092285","0.49239373207092285","0.49239373207092285","0.5028742551803589","0.5028742551803589","0.5028742551803589","0.4901416301727295","0.4901416301727295","0.4901416301727295","0.5039600133895874","0.5039600133895874","0.5039600133895874","0.5009096264839172","0.5009096264839172","0.5009096264839172","0.4922606348991394","0.4922606348991394","0.4922606348991394","0.48779061436653137","0.48779061436653137","0.48779061436653137"
"9000","0.5015029311180115","0.5015029311180115","0.5015029311180115","0.49210116267204285","0.49210116267204285","0.49210116267204285","0.5003321170806885","0.5003321170806885","0.5003321170806885","0.4923149347305298","0.4923149347305298","0.4923149347305298","0.5030986666679382","0.5030986666679382","0.5030986666679382","0.4918243885040283","0.4918243885040283","0.4918243885040283","0.5044776201248169","0.5044776201248169","0.5044776201248169","0.5027063488960266","0.5027063488960266","0.5027063488960266","0.49168679118156433","0.49168679118156433","0.49168679118156433","0.4934931993484497","0.4934931993484497","0.4934931993484497"
"9100","0.5020950436592102","0.5020950436592102","0.5020950436592102","0.49141544103622437","0.49141544103622437","0.49141544103622437","0.503635048866272","0.503635048866272","0.503635048866272","0.4915345311164856","0.4915345311164856","0.4915345311164856","0.5031522512435913","0.5031522512435913","0.5031522512435913","0.4930105209350586","0.4930105209350586","0.4930105209350586","0.5037082433700562","0.5037082433700562","0.5037082433700562","0.5016652345657349","0.5016652345657349","0.5016652345657349","0.4905337393283844","0.4905337393283844","0.4905337393283844","0.49149903655052185","0.49149903655052185","0.49149903655052185"
"9200","0.5013781189918518","0.5013781189918518","0.5013781189918518","0.4903183877468109","0.4903183877468109","0.4903183877468109","0.5041929483413696","0.5041929483413696","0.5041929483413696","0.4905635714530945","0.4905635714530945","0.4905635714530945","0.5039724111557007","0.5039724111557007","0.5039724111557007","0.4903421700000763","0.4903421700000763","0.4903421700000763","0.5055591464042664","0.5055591464042664","0.5055591464042664","0.49883273243904114","0.49883273243904114","0.49883273243904114","0.490935355424881","0.490935355424881","0.490935355424881","0.49098971486091614","0.49098971486091614","0.49098971486091614"
"9300","0.5023347735404968","0.5023347735404968","0.5023347735404968","0.49107983708381653","0.49107983708381653","0.49107983708381653","0.5015185475349426","0.5015185475349426","0.5015185475349426","0.49092167615890503","0.49092167615890503","0.49092167615890503","0.5016834735870361","0.5016834735870361","0.5016834735870361","0.4892086386680603","0.4892086386680603","0.4892086386680603","0.5007564425468445","0.5007564425468445","0.5007564425468445","0.5025587677955627","0.5025587677955627","0.5025587677955627","0.4905710220336914","0.4905710220336914","0.4905710220336914","0.4903433620929718","0.4903433620929718","0.4903433620929718"
"9400","0.5025579333305359","0.5025579333305359","0.5025579333305359","0.4895205795764923","0.4895205795764923","0.4895205795764923","0.5049586296081543","0.5049586296081543","0.5049586296081543","0.4926033914089203","0.4926033914089203","0.4926033914089203","0.50164794921875","0.50164794921875","0.50164794921875","0.4893361032009125","0.4893361032009125","0.4893361032009125","0.5033400058746338","0.5033400058746338","0.5033400058746338","0.5013740062713623","0.5013740062713623","0.5013740062713623","0.49075889587402344","0.49075889587402344","0.49075889587402344","0.4890740215778351","0.4890740215778351","0.4890740215778351"
"9500","0.505699634552002","0.505699634552002","0.505699634552002","0.49118393659591675","0.49118393659591675","0.49118393659591675","0.5025978088378906","0.5025978088378906","0.5025978088378906","0.49119025468826294","0.49119025468826294","0.49119025468826294","0.5036698579788208","0.5036698579788208","0.5036698579788208","0.49051785469055176","0.49051785469055176","0.49051785469055176","0.5041092038154602","0.5041092038154602","0.5041092038154602","0.5011255741119385","0.5011255741119385","0.5011255741119385","0.4906754195690155","0.4906754195690155","0.4906754195690155","0.4919987916946411","0.4919987916946411","0.4919987916946411"
"9600","0.5005154013633728","0.5005154013633728","0.5005154013633728","0.48973166942596436","0.48973166942596436","0.48973166942596436","0.5015554428100586","0.5015554428100586","0.5015554428100586","0.49067604541778564","0.49067604541778564","0.49067604541778564","0.500225305557251","0.500225305557251","0.500225305557251","0.488572895526886","0.488572895526886","0.488572895526886","0.5030667781829834","0.5030667781829834","0.5030667781829834","0.4988003075122833","0.4988003075122833","0.4988003075122833","0.4915698766708374","0.4915698766708374","0.4915698766708374","0.48948535323143005","0.48948535323143005","0.48948535323143005"
"9700","0.5044642090797424","0.5044642090797424","0.5044642090797424","0.4909694194793701","0.4909694194793701","0.4909694194793701","0.5047281384468079","0.5047281384468079","0.5047281384468079","0.49009940028190613","0.49009940028190613","0.49009940028190613","0.5013442039489746","0.5013442039489746","0.5013442039489746","0.49236777424812317","0.49236777424812317","0.49236777424812317","0.5032722353935242","0.5032722353935242","0.5032722353935242","0.5022663474082947","0.5022663474082947","0.5022663474082947","0.4887275993824005","0.4887275993824005","0.4887275993824005","0.4901694357395172","0.4901694357395172","0.4901694357395172"
"9800","0.5028608441352844","0.5028608441352844","0.5028608441352844","0.4920729696750641","0.4920729696750641","0.4920729696750641","0.49821433424949646","0.49821433424949646","0.49821433424949646","0.4891894459724426","0.4891894459724426","0.4891894459724426","0.5037953853607178","0.5037953853607178","0.5037953853607178","0.4918076694011688","0.4918076694011688","0.4918076694011688","0.5023800134658813","0.5023800134658813","0.5023800134658813","0.5026460886001587","0.5026460886001587","0.5026460886001587","0.4906846582889557","0.4906846582889557","0.4906846582889557","0.4888682961463928","0.4888682961463928","0.4888682961463928"
"9900","0.5013500452041626","0.5013500452041626","0.5013500452041626","0.48906734585762024","0.48906734585762024","0.48906734585762024","0.5010003447532654","0.5010003447532654","0.5010003447532654","0.4892522096633911","0.4892522096633911","0.4892522096633911","0.5030996799468994","0.5030996799468994","0.5030996799468994","0.48880335688591003","0.48880335688591003","0.48880335688591003","0.5026534199714661","0.5026534199714661","0.5026534199714661","0.5015130043029785","0.5015130043029785","0.5015130043029785","0.49207043647766113","0.49207043647766113","0.49207043647766113","0.49063992500305176","0.49063992500305176","0.49063992500305176"
"10000","0.5051333904266357","0.5051333904266357","0.5051333904266357","0.49168479442596436","0.49168479442596436","0.49168479442596436","0.499593049287796","0.499593049287796","0.499593049287796","0.4897245764732361","0.4897245764732361","0.4897245764732361","0.5015726685523987","0.5015726685523987","0.5015726685523987","0.49012812972068787","0.49012812972068787","0.49012812972068787","0.5007921457290649","0.5007921457290649","0.5007921457290649","0.5048505067825317","0.5048505067825317","0.5048505067825317","0.48963606357574463","0.48963606357574463","0.48963606357574463","0.49077311158180237","0.49077311158180237","0.49077311158180237"
"10100","0.4991985261440277","0.4991985261440277","0.4991985261440277","0.4878614544868469","0.4878614544868469","0.4878614544868469","0.5008894205093384","0.5008894205093384","0.5008894205093384","0.4907594621181488","0.4907594621181488","0.4907594621181488","0.49948206543922424","0.49948206543922424","0.49948206543922424","0.48854634165763855","0.48854634165763855","0.48854634165763855","0.5029448866844177","0.5029448866844177","0.5029448866844177","0.5031467080116272","0.5031467080116272","0.5031467080116272","0.49055740237236023","0.49055740237236023","0.49055740237236023","0.4900139272212982","0.4900139272212982","0.4900139272212982"
"10200","0.5007767677307129","0.5007767677307129","0.5007767677307129","0.4885845184326172","0.4885845184326172","0.4885845184326172","0.5028104186058044","0.5028104186058044","0.5028104186058044","0.49194782972335815","0.49194782972335815","0.49194782972335815","0.5038366317749023","0.5038366317749023","0.5038366317749023","0.4895549714565277","0.4895549714565277","0.4895549714565277","0.5015432834625244","0.5015432834625244","0.5015432834625244","0.503341794013977","0.503341794013977","0.503341794013977","0.4897991418838501","0.4897991418838501","0.4897991418838501","0.4882887601852417","0.4882887601852417","0.4882887601852417"
"10300","0.5021770596504211","0.5021770596504211","0.5021770596504211","0.48938071727752686","0.48938071727752686","0.48938071727752686","0.5016366839408875","0.5016366839408875","0.5016366839408875","0.48942047357559204","0.48942047357559204","0.48942047357559204","0.5041524171829224","0.5041524171829224","0.5041524171829224","0.4905281960964203","0.4905281960964203","0.4905281960964203","0.501656174659729","0.501656174659729","0.501656174659729","0.5012611150741577","0.5012611150741577","0.5012611150741577","0.4921715557575226","0.4921715557575226","0.4921715557575226","0.4895928204059601","0.4895928204059601","0.4895928204059601"
"10400","0.503512442111969","0.503512442111969","0.503512442111969","0.49062588810920715","0.49062588810920715","0.49062588810920715","0.5039999485015869","0.5039999485015869","0.5039999485015869","0.49033018946647644","0.49033018946647644","0.49033018946647644","0.49969372153282166","0.49969372153282166","0.49969372153282166","0.4868730306625366","0.4868730306625366","0.4868730306625366","0.5024467706680298","0.5024467706680298","0.5024467706680298","0.501956045627594","0.501956045627594","0.501956045627594","0.48706093430519104","0.48706093430519104","0.48706093430519104","0.4893151819705963","0.4893151819705963","0.4893151819705963"
"10500","0.4996430575847626","0.4996430575847626","0.4996430575847626","0.4899134933948517","0.4899134933948517","0.4899134933948517","0.5045830607414246","0.5045830607414246","0.5045830607414246","0.4891628623008728","0.4891628623008728","0.4891628623008728","0.5020610690116882","0.5020610690116882","0.5020610690116882","0.48877376317977905","0.48877376317977905","0.48877376317977905","0.5016265511512756","0.5016265511512756","0.5016265511512756","0.5004400014877319","0.5004400014877319","0.5004400014877319","0.49101391434669495","0.49101391434669495","0.49101391434669495","0.4893907904624939","0.4893907904624939","0.4893907904624939"
"10600","0.5020626187324524","0.5020626187324524","0.5020626187324524","0.49015700817108154","0.49015700817108154","0.49015700817108154","0.5012854933738708","0.5012854933738708","0.5012854933738708","0.490541011095047","0.490541011095047","0.490541011095047","0.4998098313808441","0.4998098313808441","0.4998098313808441","0.488961786031723","0.488961786031723","0.488961786031723","0.5016508102416992","0.5016508102416992","0.5016508102416992","0.5018436908721924","0.5018436908721924","0.5018436908721924","0.49128371477127075","0.49128371477127075","0.49128371477127075","0.4872249662876129","0.4872249662876129","0.4872249662876129"
"10700","0.5037063956260681","0.5037063956260681","0.5037063956260681","0.4882635772228241","0.4882635772228241","0.4882635772228241","0.49821266531944275","0.49821266531944275","0.49821266531944275","0.488559365272522","0.488559365272522","0.488559365272522","0.4987826645374298","0.4987826645374298","0.4987826645374298","0.4882470369338989","0.4882470369338989","0.4882470369338989","0.5018008947372437","0.5018008947372437","0.5018008947372437","0.5051976442337036","0.5051976442337036","0.5051976442337036","0.488529235124588","0.488529235124588","0.488529235124588","0.4893864691257477","0.4893864691257477","0.4893864691257477"
"10800","0.4995521306991577","0.4995521306991577","0.4995521306991577","0.4877573847770691","0.4877573847770691","0.4877573847770691","0.5028992295265198","0.5028992295265198","0.5028992295265198","0.4896242618560791","0.4896242618560791","0.4896242618560791","0.5059705972671509","0.5059705972671509","0.5059705972671509","0.4890558123588562","0.4890558123588562","0.4890558123588562","0.5035693645477295","0.5035693645477295","0.5035693645477295","0.5016520619392395","0.5016520619392395","0.5016520619392395","0.48990169167518616","0.48990169167518616","0.48990169167518616","0.48843252658843994","0.48843252658843994","0.48843252658843994"
"10900","0.4998065233230591","0.4998065233230591","0.4998065233230591","0.4899868369102478","0.4899868369102478","0.4899868369102478","0.5042962431907654","0.5042962431907654","0.5042962431907654","0.4872545003890991","0.4872545003890991","0.4872545003890991","0.5023658871650696","0.5023658871650696","0.5023658871650696","0.4901466369628906","0.4901466369628906","0.4901466369628906","0.5040367841720581","0.5040367841720581","0.5040367841720581","0.5002469420433044","0.5002469420433044","0.5002469420433044","0.49052050709724426","0.49052050709724426","0.49052050709724426","0.4892997741699219","0.4892997741699219","0.4892997741699219"
"11000","0.5021000504493713","0.5021000504493713","0.5021000504493713","0.489745557308197","0.489745557308197","0.489745557308197","0.5030590295791626","0.5030590295791626","0.5030590295791626","0.48872965574264526","0.48872965574264526","0.48872965574264526","0.49918633699417114","0.49918633699417114","0.49918633699417114","0.4897269010543823","0.4897269010543823","0.4897269010543823","0.4985505938529968","0.4985505938529968","0.4985505938529968","0.5035899877548218","0.5035899877548218","0.5035899877548218","0.4910931885242462","0.4910931885242462","0.4910931885242462","0.48808619379997253","0.48808619379997253","0.48808619379997253"
"11100","0.5002501606941223","0.5002501606941223","0.5002501606941223","0.48723429441452026","0.48723429441452026","0.48723429441452026","0.5018364787101746","0.5018364787101746","0.5018364787101746","0.4887210428714752","0.4887210428714752","0.4887210428714752","0.5003349184989929","0.5003349184989929","0.5003349184989929","0.48835864663124084","0.48835864663124084","0.48835864663124084","0.5016524195671082","0.5016524195671082","0.5016524195671082","0.4988483488559723","0.4988483488559723","0.4988483488559723","0.49110162258148193","0.49110162258148193","0.49110162258148193","0.48828452825546265","0.48828452825546265","0.48828452825546265"
"11200","0.5011398792266846","0.5011398792266846","0.5011398792266846","0.48948028683662415","0.48948028683662415","0.48948028683662415","0.5018209218978882","0.5018209218978882","0.5018209218978882","0.48817870020866394","0.48817870020866394","0.48817870020866394","0.4997122585773468","0.4997122585773468","0.4997122585773468","0.4864417612552643","0.4864417612552643","0.4864417612552643","0.5008807182312012","0.5008807182312012","0.5008807182312012","0.5023369789123535","0.5023369789123535","0.5023369789123535","0.48814472556114197","0.48814472556114197","0.48814472556114197","0.4889087378978729","0.4889087378978729","0.4889087378978729"
"11300","0.4999140202999115","0.4999140202999115","0.4999140202999115","0.4886409044265747","0.4886409044265747","0.4886409044265747","0.5022366046905518","0.5022366046905518","0.5022366046905518","0.4882846474647522","0.4882846474647522","0.4882846474647522","0.5008919835090637","0.5008919835090637","0.5008919835090637","0.48843979835510254","0.48843979835510254","0.48843979835510254","0.5020558834075928","0.5020558834075928","0.5020558834075928","0.49926257133483887","0.49926257133483887","0.49926257133483887","0.48815667629241943","0.48815667629241943","0.48815667629241943","0.4886459410190582","0.4886459410190582","0.4886459410190582"
"11400","0.49995049834251404","0.49995049834251404","0.49995049834251404","0.48992660641670227","0.48992660641670227","0.48992660641670227","0.5036056041717529","0.5036056041717529","0.5036056041717529","0.48916640877723694","0.48916640877723694","0.48916640877723694","0.5014422535896301","0.5014422535896301","0.5014422535896301","0.48964396119117737","0.48964396119117737","0.48964396119117737","0.5026324987411499","0.5026324987411499","0.5026324987411499","0.5000460743904114","0.5000460743904114","0.5000460743904114","0.486889123916626","0.486889123916626","0.486889123916626","0.4877835512161255","0.4877835512161255","0.4877835512161255"
"11500","0.501767098903656","0.501767098903656","0.501767098903656","0.49003228545188904","0.49003228545188904","0.49003228545188904","0.49988025426864624","0.49988025426864624","0.49988025426864624","0.48956671357154846","0.48956671357154846","0.48956671357154846","0.4988023042678833","0.4988023042678833","0.4988023042678833","0.488932728767395","0.488932728767395","0.488932728767395","0.5021665096282959","0.5021665096282959","0.5021665096282959","0.4998534917831421","0.4998534917831421","0.4998534917831421","0.48685672879219055","0.48685672879219055","0.48685672879219055","0.48826274275779724","0.48826274275779724","0.48826274275779724"
"11600","0.5037729144096375","0.5037729144096375","0.5037729144096375","0.4907728433609009","0.4907728433609009","0.4907728433609009","0.5065418481826782","0.5065418481826782","0.5065418481826782","0.4876179099082947","0.4876179099082947","0.4876179099082947","0.5002489686012268","0.5002489686012268","0.5002489686012268","0.48806965351104736","0.48806965351104736","0.48806965351104736","0.5014662742614746","0.5014662742614746","0.5014662742614746","0.5007692575454712","0.5007692575454712","0.5007692575454712","0.48809581995010376","0.48809581995010376","0.48809581995010376","0.49028095602989197","0.49028095602989197","0.49028095602989197"
"11700","0.4980548620223999","0.4980548620223999","0.4980548620223999","0.4905779957771301","0.4905779957771301","0.4905779957771301","0.5000136494636536","0.5000136494636536","0.5000136494636536","0.48962947726249695","0.48962947726249695","0.48962947726249695","0.5033407807350159","0.5033407807350159","0.5033407807350159","0.4888541102409363","0.4888541102409363","0.4888541102409363","0.49897927045822144","0.49897927045822144","0.49897927045822144","0.4992850422859192","0.4992850422859192","0.4992850422859192","0.48769503831863403","0.48769503831863403","0.48769503831863403","0.48953545093536377","0.48953545093536377","0.48953545093536377"
"11800","0.49953052401542664","0.49953052401542664","0.49953052401542664","0.4875622093677521","0.4875622093677521","0.4875622093677521","0.5014755129814148","0.5014755129814148","0.5014755129814148","0.4877825081348419","0.4877825081348419","0.4877825081348419","0.49817511439323425","0.49817511439323425","0.49817511439323425","0.49051132798194885","0.49051132798194885","0.49051132798194885","0.5015178918838501","0.5015178918838501","0.5015178918838501","0.5039230585098267","0.5039230585098267","0.5039230585098267","0.48840466141700745","0.48840466141700745","0.48840466141700745","0.489807665348053","0.489807665348053","0.489807665348053"
"11900","0.4991263449192047","0.4991263449192047","0.4991263449192047","0.4879804253578186","0.4879804253578186","0.4879804253578186","0.5003951787948608","0.5003951787948608","0.5003951787948608","0.48809540271759033","0.48809540271759033","0.48809540271759033","0.5015193223953247","0.5015193223953247","0.5015193223953247","0.4880499243736267","0.4880499243736267","0.4880499243736267","0.5035483241081238","0.5035483241081238","0.5035483241081238","0.4993400275707245","0.4993400275707245","0.4993400275707245","0.48964184522628784","0.48964184522628784","0.48964184522628784","0.48835259675979614","0.48835259675979614","0.48835259675979614"
"12000","0.5020776987075806","0.5020776987075806","0.5020776987075806","0.49063271284103394","0.49063271284103394","0.49063271284103394","0.49892088770866394","0.49892088770866394","0.49892088770866394","0.4879179298877716","0.4879179298877716","0.4879179298877716","0.5011520981788635","0.5011520981788635","0.5011520981788635","0.4867144823074341","0.4867144823074341","0.4867144823074341","0.500522792339325","0.500522792339325","0.500522792339325","0.5008902549743652","0.5008902549743652","0.5008902549743652","0.4873203635215759","0.4873203635215759","0.4873203635215759","0.4881429672241211","0.4881429672241211","0.4881429672241211"
"12100","0.5010390281677246","0.5010390281677246","0.5010390281677246","0.48780861496925354","0.48780861496925354","0.48780861496925354","0.4997023344039917","0.4997023344039917","0.4997023344039917","0.4885719418525696","0.4885719418525696","0.4885719418525696","0.499318391084671","0.499318391084671","0.499318391084671","0.48703625798225403","0.48703625798225403","0.48703625798225403","0.5028999447822571","0.5028999447822571","0.5028999447822571","0.5034829378128052","0.5034829378128052","0.5034829378128052","0.4861311614513397","0.4861311614513397","0.4861311614513397","0.48879677057266235","0.48879677057266235","0.48879677057266235"
"12200","0.4985930919647217","0.4985930919647217","0.4985930919647217","0.4885796308517456","0.4885796308517456","0.4885796308517456","0.5005987286567688","0.5005987286567688","0.5005987286567688","0.48894354701042175","0.48894354701042175","0.48894354701042175","0.500688910484314","0.500688910484314","0.500688910484314","0.4874769449234009","0.4874769449234009","0.4874769449234009","0.5013673305511475","0.5013673305511475","0.5013673305511475","0.503904402256012","0.503904402256012","0.503904402256012","0.48656177520751953","0.48656177520751953","0.48656177520751953","0.489191472530365","0.489191472530365","0.489191472530365"
"12300","0.5022852420806885","0.5022852420806885","0.5022852420806885","0.48929286003112793","0.48929286003112793","0.48929286003112793","0.5002496242523193","0.5002496242523193","0.5002496242523193","0.48873451352119446","0.48873451352119446","0.48873451352119446","0.49922648072242737","0.49922648072242737","0.49922648072242737","0.48786404728889465","0.48786404728889465","0.48786404728889465","0.5025866627693176","0.5025866627693176","0.5025866627693176","0.4999789297580719","0.4999789297580719","0.4999789297580719","0.4876331686973572","0.4876331686973572","0.4876331686973572","0.48816874623298645","0.48816874623298645","0.48816874623298645"
"12400","0.49719154834747314","0.49719154834747314","0.49719154834747314","0.48792481422424316","0.48792481422424316","0.48792481422424316","0.4994988739490509","0.4994988739490509","0.4994988739490509","0.4866883456707001","0.4866883456707001","0.4866883456707001","0.49735549092292786","0.49735549092292786","0.49735549092292786","0.4873247444629669","0.4873247444629669","0.4873247444629669","0.5015752911567688","0.5015752911567688","0.5015752911567688","0.502739667892456","0.502739667892456","0.502739667892456","0.48853614926338196","0.48853614926338196","0.48853614926338196","0.48819851875305176","0.48819851875305176","0.48819851875305176"
